,source_url,test_name,grade,Logical Fallacy Types,sentence
226,https://quizizz.com/admin/quiz/59e0bb2907cae4120026ca4d/logical-fallacies,Logical Fallacies,8th - 12th grade,Ad Hominem,"Q. My opponent is an untrustworthy liar and an idiot. Therefore, you should believe me."
227,https://quizizz.com/admin/quiz/59e0bb2907cae4120026ca4d/logical-fallacies,Logical Fallacies,8th - 12th grade,Hasty Generalization,Q. I met a tall man who loved to eat cheese. Now I believe that all tall people like cheese.
228,https://quizizz.com/admin/quiz/59e0bb2907cae4120026ca4d/logical-fallacies,Logical Fallacies,8th - 12th grade,Slippery Slope,"Q. If you don't study, you'll fail your test. Then you will do poorly in the class and you GPA will fall. You won't get into a good college, so you'll never get a decent job and you'll end up poor and homeless."
229,https://quizizz.com/admin/quiz/59e0bb2907cae4120026ca4d/logical-fallacies,Logical Fallacies,8th - 12th grade,Circular Reasoning,Q. This is an example of:
230,https://quizizz.com/admin/quiz/59e0bb2907cae4120026ca4d/logical-fallacies,Logical Fallacies,8th - 12th grade,Argument from Consequences,"Q. If we switch to year-round school and eliminate summer vacation, kids won't have 3 months of vacation every summer. Nobody wants that. Therefore, year-round school does not support student learning."
231,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,Mary Warren is not believed when she says that the girls were faking everything because Abby accuses her of sending out her spirit.,"Q. Which of the following is an example of ""ad hominem?"""
232,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,When a person's claim is considered false because it is inconsistent with that person's words or actions.,"Q. What is the definition of ""tu quoque?"""
233,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,When Mary reminds the Proctor's that she can accuse them at any time.,"Q. Which of the following is an example of ""ad baculum"" or appeal to fear?"
234,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,"A occurs before B, so A must be the cause of B.","Q. What is the definition of ""post hoc?"""
235,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,"One person has been accused of witchcraft, therefore all of his/her acquaintances are also witches.","Q. Which of the following is an example of ""slippery slope?"""
236,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,"Either claim X is true, or claim Y is true (when X and Y could both be false), but people believe claim Y is false, so claim X must be true.","Q. What is the definition of ""false dilemma?"""
237,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,"Hale is supposed to be an authority of witches and witchcraft. Hales signs papers that women are witches. Therefore, all those women are witches.","Q. Which of the following is an example of ""false authority?"""
238,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,All statements are true.,Q. Which of the following is the definition for deductive reasoning?
239,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,When someone bases an argument off of faulty reasoning.,Q. What is a fallacy?
240,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,"Person A makes claim X, Person B makes an attack on Person A, Therefore A's claim is false.",Q. Which of the following is the best definition for ad hominem?
241,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,When someone's claim is considered false because their words are inconsistent with their actions.,Q. Which of the following is the best definition for tu quoque?
242,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,"When Y is presented to produce fear, so claim X is true.",Q. Which of the following is the best definition for ad baculum?
243,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,"A occurs before B, therefore A is the cause of B.",Q. Which of the following is the best definition for post hoc?
244,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,"Event A has occurred, so event Z will inevitably happen.",Q. Which of the following is the best definition for slippery slope?
245,https://quizizz.com/admin/quiz/59fc84a3c9e12c1000a4c2d3/logical-fallacies,Logical Fallacies,11th grade,The father of modern rhetoric.,Q. Who was Aristotle?
246,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,Straw Man,"Q. Person 1: Bicycle infrastructure should be expanded because cycling is a sustainable mode of transportation. 
Person 2: We should not build bike lanes because cyclists run red lights and endanger pedestrians."
247,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,Post Hoc Ergo Propter hoc,Q. Joan is scratched by a cat while visiting her friend. Two days later she comes down with a fever. Joan concludes that the cat's scratch must be the cause of her illness.
248,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,Ad Hominem,Q. “How can you argue your case for vegetarianism when you are enjoying your steak?”
249,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,Circular Reasoning,Q. President Reagan was a great communicator because he had the knack of talking effectively to the people.
250,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,Slippery Slope,"Q. You should never gamble. Once you start gambling you find it hard to stop. Soon you are spending all your money on gambling, and eventually you will turn to crime to support your earnings."
251,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,Non Sequitur ,Q. She's wearing red shoes. Her favorite color must be red.
252,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,circular reasoning,Q. An argument that assumes the truth of what it is trying to prove.
253,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,non sequitur,Q. An interruption between the initial idea and the conclusion.
254,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,ad hominem,Q. An argument based on a personal attack on someone's character.
255,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,straw man argument,Q. Substituting a person's actual position with a misrepresented (and usually weaker) version of their argument.
256,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,hasty generalization,Q. Drawing a conclusion based on a small sample size; a broad claim based on limited evidence.
257,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,red herring,Q. An argument that misleads or distracts from a relevant or important issue.
258,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,non sequitur,"Q. Jack is a good athlete. Jack comes from Canada. Therefore, all Canadians are good athletes."""
259,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,hasty generalization,"Q. ""Four out of five dentists recommend Happy Glossy toothpaste. Therefore, it must be great."""
260,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,red herring,"Q. ""Yes, we have safety issues in our factory. But we work really hard to make a good product."""
261,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,Faulty Analogy,"Q. Kids: If you wouldn't eat your dog, why eat a turkey? Go vegan."
262,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,Ad Hominem,Q. Look at that face! Would anyone vote for that? Can you imagine that as the face of our next president? 
263,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,Post Hoc Ergo Propter hoc,Q. Joan is scratched by a cat while visiting her friend. Two days later she comes down with a fever. Joan concludes that the cat's scratch must be the cause of her illness.
264,https://quizizz.com/admin/quiz/5dc42d30e636eb001b8400f2/logical-fallacies,Logical Fallacies,9th - 12th grade,Slippery Slope,"Q. You should never gamble. Once you start gambling you find it hard to stop. Soon you are spending all your money on gambling, and eventually you will turn to crime to support your earnings."
265,https://quizizz.com/admin/quiz/5fad5c0410e480001bd79476/logical-fallacies,Logical Fallacies!,9th - 12th grade,A common error in reasoning that undermines logic.,Q. Define Logical Fallacy
266,https://quizizz.com/admin/quiz/5fad5c0410e480001bd79476/logical-fallacies,Logical Fallacies!,9th - 12th grade,Bandwagon,"Q. ""Everyone is doing it, you should be too!"" is an example of which fallacy?"
267,https://quizizz.com/admin/quiz/5fad5c0410e480001bd79476/logical-fallacies,Logical Fallacies!,9th - 12th grade,Ad Hominem,"Q. ______ is defined as ""attacking your opponents personal character traits to undermine their arguments"""
268,https://quizizz.com/admin/quiz/5fad5c0410e480001bd79476/logical-fallacies,Logical Fallacies!,9th - 12th grade,Using personal stories instead of real evidence.,Q. An Anecdotal logical fallacy is what?
269,https://quizizz.com/admin/quiz/5fad5c0410e480001bd79476/logical-fallacies,Logical Fallacies!,9th - 12th grade,"""Self-driving cars are much too dangerous. In their trial run, they killed someone in Tempe, Arizona! They are nowhere near as safe as normal vehicles.""","Q. Which of the following is an example of the strawman argument, based off of this information given to us: ""Self-driving cars are the future of motor vehicles in the world."""
270,https://quizizz.com/admin/quiz/5fad5c0410e480001bd79476/logical-fallacies,Logical Fallacies!,9th - 12th grade,Appeal to Emotion & Appeal to Authority & Appeal to Nature,Q. Which of the following are Logical Fallcies?
271,https://quizizz.com/admin/quiz/5fad5c0410e480001bd79476/logical-fallacies,Logical Fallacies!,9th - 12th grade,When the question is made to make the other person look guilty no matter how they answer.,Q. What is a loaded question?
272,https://quizizz.com/admin/quiz/5fad5c0410e480001bd79476/logical-fallacies,Logical Fallacies!,9th - 12th grade,True,"Q. True or False: A logical fallacy can be found in speeches, debates, and articles."
273,https://quizizz.com/admin/quiz/5fad5c0410e480001bd79476/logical-fallacies,Logical Fallacies!,9th - 12th grade,Cherry-picking information to make it fit your argument and your argument alone.,Q. What is The Texas Sharpshooter?
274,https://quizizz.com/admin/quiz/5fad5c0410e480001bd79476/logical-fallacies,Logical Fallacies!,9th - 12th grade,Black-and-White,"Q. What is this an example of: ""The only solutions I can see to climate change is either mass extinction of humans, or passing this green bill."""
275,https://quizizz.com/admin/quiz/5fad5c0410e480001bd79476/logical-fallacies,Logical Fallacies!,9th - 12th grade,,"Q. Do you prefer this type of quiz, or the form type on Teams?"
276,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,false causality,Q. The conclusions that one thing caused another simply because one happened before the other.
277,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,hasty generalization,Q. Drawing a conclusion based on a small sample size; a broad claim based on limited evidence.
278,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,red herring,"Q. An argument that misleads, distracts, or diverts attention from a relevant or important issue."
279,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,circular reasoning,"Q. ""The Cardinals are the best football team because they're better than all the other teams."""
280,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,false causation,"Q. ""Every time I go to sleep the sun goes down. Therefore, my sleeping causes the sun to set."""
281,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,red herring,"Q. ""Yes, we have safety issues in our factory. But we work really hard to make a good product."""
282,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,False Dilemma (aka either - or),"Q. Either you love bacon, or you're wrong."
283,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,The Slippery Slope Fallacy,Q.  Teacher: If I let you go to the bathroom pretty soon everybody will want to go to the bathroom. This is an example of 
284,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,An argument that contains mistake in reasoning,Q. What is a logical fallacy?
285,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,slippery slope,Q. Assumes that a proposed step will set off a chain of uncontrollable events.
286,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,red herring,Q. Diverts attention from the original issue by shifting to another issue/topic
287,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,circular reasoning,"Q. She is good at writing because she writes words effectively."""
288,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,circular reasoning,"Q. In which logical fallacy is a proposition supported by the premises, which is supported by the proposition, creating a circle in reasoning where no useful information is being shared? (For example, defining a term by using the term in the definition.)"
289,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,non sequitur,Q. What is a fallacy that presents information that does not follow logically from a premise
290,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,equivocation,"Q. To be sure people do not use this fallacy, courts make people swear to tell the whole truth."
291,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,false analogy,"Q. If I say that a surgeon should be allowed to use a guidebook to carry out surgery like a student can use open notes on a test, I have made a"
292,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,card stacking,Q. Presenting the information on one side only
293,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,card stacking,"Q. Fish are the easiest pets to keep; they are inexpensive and require no maintenance at all. Plus, they are really pretty and soothing to watch."
294,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,equivocation,"Q. If I tell my teacher I have done my homework, but I have only done part of it, I am using"
295,https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies,Logical Fallacies,11th grade,non sequitur,"Q. Girl:"" I'm worried that my friend is mad at me.""
Friend: ""I wonder what you call a male lady bug?"""
296,https://quizizz.com/admin/quiz/5fb29e126d2ec0001d4a5017/logical-fallacies,Logical Fallacies,9th - 12th grade,Logical Fallacy,"Q. __________ is a mistake in reasoning, a flawed argument used just to win a debate, a distraction from the actual argument, or a foundational weakness in reasoning."
297,https://quizizz.com/admin/quiz/5fb29e126d2ec0001d4a5017/logical-fallacies,Logical Fallacies,9th - 12th grade,Appeal to Fear,Q. This is an example of what logic fallacy?
298,https://quizizz.com/admin/quiz/5fb29e126d2ec0001d4a5017/logical-fallacies,Logical Fallacies,9th - 12th grade,Ad Hominem,Q. _____________ is an argument that attacks the character of a person rather than his opinions or arguments.
299,https://quizizz.com/admin/quiz/5fb29e126d2ec0001d4a5017/logical-fallacies,Logical Fallacies,9th - 12th grade,False Dilemma,"Q. Example:
If you drive without car insurance, then you’re an accident waiting to happen.
Stay protected with Auto Union insurance.
This is an example of what fallacy?"
300,https://quizizz.com/admin/quiz/5fb29e126d2ec0001d4a5017/logical-fallacies,Logical Fallacies,9th - 12th grade,False Analogy,Q. ____________ uses comparisons or metaphors to relate ideas or situations that are not really that similar.
301,https://quizizz.com/admin/quiz/5fb29e126d2ec0001d4a5017/logical-fallacies,Logical Fallacies,9th - 12th grade,Slippery Slope,Q. This is an example of what fallacy?
302,https://quizizz.com/admin/quiz/5fb29e126d2ec0001d4a5017/logical-fallacies,Logical Fallacies,9th - 12th grade,Non Sequitur,"Q. Example: He has my vote for senator, because he has the best shirts.

What logic fallacy does this represent?"
303,https://quizizz.com/admin/quiz/5fb29e126d2ec0001d4a5017/logical-fallacies,Logical Fallacies,9th - 12th grade,False Authority,Q. __________ is a tactic used mainly in advertising that presents people as “authorities” on products or issues.
304,https://quizizz.com/admin/quiz/5fb29e126d2ec0001d4a5017/logical-fallacies,Logical Fallacies,9th - 12th grade,Post Hoc,"Q. Example:
“Eating five candy bars and drinking two sodas before a test helps me get better grades. I did that and got an A on my last test in history.”
What fallacy is this an example of?"
305,https://quizizz.com/admin/quiz/5fb29e126d2ec0001d4a5017/logical-fallacies,Logical Fallacies,9th - 12th grade,Straw Man,"Q. Misrepresents the context from which a quotation is taken; putting words or ideas in people’s mouth/head; creating a “dummy” or fake or falsified argument or situation so you can attack it .
This is what fallacy?"
306,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,"Logical Fallacies, practice",11th - 12th grade,Weak analogy,"Q. Identify the logical fallacy committed.

It is ridiculous to have spent thousands of dollars to rescue those two whales trapped in the Arctic ice. Why, look at all the people trapped in jobs they don’t like."
307,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,"Logical Fallacies, practice",11th - 12th grade,Begging the question,"Q. Identify the logical fallacy committed.

Plagiarism is deceitful because it is dishonest."
308,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,"Logical Fallacies, practice",11th - 12th grade,Post hoc,"Q. Identify the logical fallacy committed.

Water fluoridation affects the brain. Citywide, student’s test scores began to drop five months after fluoridation began. The water fluoridation must have caused the student's test scores to drop."
309,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,"Logical Fallacies, practice",11th - 12th grade,Hasty generalization,"Q. Identify the logical fallacy committed.

I know three redheads who have terrible tempers, and since Annabel has red hair, I’ll bet she has a terrible temper too."
310,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,"Logical Fallacies, practice",11th - 12th grade,Straw man,"Q. Identify the logical fallacy committed.

You support capital punishment just because you want an “eye for an eye,” but I have several good reasons to believe that capital punishment is fundamentally wrong…"
311,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,"Logical Fallacies, practice",11th - 12th grade,Slippery slope,"Q. Identify the logical fallacy committed.

We can’t freeze the academic year because then students won’t graduate on time. Next thing you know most people will be unemployed and will resort to crime. The crime rate will skyrocket and society will collapse."
312,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,"Logical Fallacies, practice",11th - 12th grade,Weak analogy,"Q. Identify the logical fallacy committed.

The book ""Investing for Dummies"" really helped me understand my finances better. The book ""Chess for Dummies"" was written by the same author, was published by the same press, and costs about the same amount, so it would probably help me understand my finances as well."
313,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,"Logical Fallacies, practice",11th - 12th grade,False dichotomy,"Q. Identify the logical fallacy committed.

Look, you are going to have to make up your mind. Either you decide that you can afford this stereo, or you decide you are going to do without music for a while"
314,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,"Logical Fallacies, practice",11th - 12th grade,Appeal to pity,"Q. Identify the logical fallacy committed.

We shouldn’t put her in jail even if she stole billions of pesos. She is already too old to be locked up."
315,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,"Logical Fallacies, practice",11th - 12th grade,Red herring,"Q. Identify the logical fallacy committed.

There is a global recession and more people are becoming hungry and desperate. Crimes of theft and robbery have been increasing at an alarming rate lately. The only way to solve this problem is by reinstating the death penalty"
316,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,"Logical Fallacies, practice",11th - 12th grade,Appeal to ignorance,"Q. Identify the logical fallacy committed.

There is no concrete proof that Duterte himself is corrupt; therefore, he is an honest politician."
317,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,"Logical Fallacies, practice",11th - 12th grade,Appeal to authority,"Q. Identify the logical fallacy committed.

Famous actors like Alex Gonzaga and Philip Salvador support Oplan Tokhang, so it must be an effective operation."
318,https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice,"Logical Fallacies, practice",11th - 12th grade,Straw man,"Q. Identify the logical fallacy committed.

Why are you criticizing the Anti-Terror Law? Are you a terrorist?"
319,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,,Q. What is a logical fallacy?
320,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,,"Q. What is a ""strawman"" argument?"
321,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,No True Scotsman,"Q. If someone said, ""all kids love Cinnamon Toast Crunch, but you don't love it so you must not be a real kid,"" what logical fallacy are they using?"
322,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,,"Q. What is a ""false cause"" fallacy?"
323,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,Ad hominem,"Q. If someone told you, ""Kyra doesn't know anything about science because she likes weird music,"" what logical fallacy are they using?"
324,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,,"Q. What is an ""anecdotal"" logical fallacy?"
325,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,,"Q. What is a ""sweeping generalization"" logical fallacy?"
326,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,,"Q. What is an ""either/or"" or ""black-and-white"" logical fallacy?"
327,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,,"Q. What is a ""bandwagon"" logical fallacy?"
328,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,,"Q. What is a ""red herring"" logical fallacy?"
329,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,Red herring,"Q. If someone told you, ""Why should we be worrying about how the government treats Native people, when people in our city can't get a job?"" what logical fallacy are they using?"
330,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,,"Q. Give me an example of a ""sweeping generalization"" logical fallacy."
331,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,,"Q. Give me an example of a ""red herring"" fallacy."
332,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,Stawman,"Q. If you told a person, ""I think we should all stay inside to bend the curve of COVID-19"" and they replied, ""so I guess you want people to lose their jobs then,"" what logical fallacy are they using?"
333,https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,Logical Fallacies,7th - 8th grade,,"Q. Give me an example of an ""ad hominem"" fallacy."
334,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,Bandwagon,Q. I guess I should buy my 12-year-old daughter an iPhone. Everyone at her new school has one and I want her to fit in with the other kids.
335,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,Straw Man,"Q. Charlie: I think we should put more money into schools. Quality public education is so important.

Bob: So you’re saying we should cut military spending and spend it instead on more spiral notebooks and crayons? I guess you want our country to be a weak, defenseless target for terrorists."
336,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,Ad Hominem,"Q. My opponent raises a good point, but can we really trust him? I mean, he moved to this town only two years ago and everyone knows that his wife left him."
337,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,Ad Hominem,"Q. Oh, please. What would you know about labor laws? You don’t even have a job."
338,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,Slippery Slope,"Q. If I don’t take this A.P. class, then I won’t do well on the exam. If I don’t do well on the A.P. exam, then I can’t get into a good college. If I can’t get into a good college, then I’ll never get a good job. If I can’t get a good job, then I’m going to have to live in my parents’ basement forever. Guess I’ll sign up for the A.P. class."
339,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,false dichotomy,"Q. You need to go to the party with me, otherwise you’ll just be bored at home."
340,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,"is an attack on the person, not the argument ",Q. An ad hominem attack
341,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,Bandwagon Argument,"Q. I know the professor said the Bridges of Madison County was smarmy trash and lacked any artistic worth. But I still think he's wrong. After all, it was on the best-seller list for over 100 weeks."
342,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,An argument that contains mistake in reasoning,Q. What is a logical fallacy?
343,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,It changes the argument to something else. ,"Q. Why is this a logical fallacy: 
""Senator Jones says that we should not fund the attack submarine program. I disagree entirely. I can't understand why he wants to leave us defenseless like that."""
344,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,It leads to something that probably won't happen.,"Q. Why is this a logical fallacy? ""You can never give anyone a break. If you do, they'll walk all over you."""
345,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,Circular Reasoning,Q. This is an example of:
346,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,Strawman Argument,"Q. Student: You didn't teach us this; we never learned this.

Teacher: So, what you're saying is that you just didn't study it after we went over it in class right? That you don't want to put in the work?"
347,https://quizizz.com/admin/quiz/5fad853bb9adc4001b1fa5c9/logical-fallacies,Logical Fallacies,9th grade,False Dilemma,"Q. Student: You didn't teach us this; we never learned this.

Teacher: So, you're either lazy or unwilling to learn is that right?"
348,https://quizizz.com/admin/quiz/5f6780dc106b31001bb3e0cd/logical-fallacies,Logical Fallacies,10th - 11th grade,bandwagon,"Q. I guess I should buy my 12-year-old daughter an iPhone. Everyone at her new school has one, and I want her to fit in with the other kids."
349,https://quizizz.com/admin/quiz/5f6780dc106b31001bb3e0cd/logical-fallacies,Logical Fallacies,10th - 11th grade,either/or,"Q. If you don't say the Pledge of Allegiance, then you must be a traitor."
350,https://quizizz.com/admin/quiz/5f6780dc106b31001bb3e0cd/logical-fallacies,Logical Fallacies,10th - 11th grade,faulty causality,"Q. My grandmother ate 10 cloves of raw garlic every day. Not surprisingly, she lived to be 102."
351,https://quizizz.com/admin/quiz/5f6780dc106b31001bb3e0cd/logical-fallacies,Logical Fallacies,10th - 11th grade,faulty causality,"Q. Every time I wash my car, it rains the next day. My car washing definitely affects the weather."
352,https://quizizz.com/admin/quiz/5f6780dc106b31001bb3e0cd/logical-fallacies,Logical Fallacies,10th - 11th grade,Appeal to false authority,Q. Studies show it takes up to seven years for the human body to digest a piece of gum.
